# t y1 y2 
  2.4400000000000019E-01   1.0200050675331879E-04   9.8081923163113849E-01
  2.4500000000000019E-01   1.0199234826301838E-04   9.8074078099949336E-01
  2.4600000000000019E-01   1.0198419042527356E-04   9.8066233664270641E-01
  2.4700000000000019E-01   1.0197603324003234E-04   9.8058389856027595E-01
  2.4800000000000019E-01   1.0196787670724269E-04   9.8050546675169981E-01
  2.4900000000000019E-01   1.0195972082685264E-04   9.8042704121647639E-01
  2.5000000000000017E-01   1.0195156559881021E-04   9.8034862195410377E-01
  2.5100000000000017E-01   1.0194341102306286E-04   9.8027020896408035E-01
  2.5200000000000017E-01   1.0193525709954609E-04   9.8019180224590530E-01
  2.5300000000000017E-01   1.0192710382821874E-04   9.8011340179907613E-01
  2.5400000000000017E-01   1.0191895120902878E-04   9.8003500762309126E-01
  2.5500000000000017E-01   1.0191079924192414E-04   9.7995661971744918E-01
  2.5600000000000017E-01   1.0190264792685278E-04   9.7987823808164820E-01
  2.5700000000000017E-01   1.0189449726376272E-04   9.7979986271518682E-01
  2.5800000000000017E-01   1.0188634725260192E-04   9.7972149361756367E-01
  2.5900000000000017E-01   1.0187819789331842E-04   9.7964313078827736E-01
  2.6000000000000018E-01   1.0187004918586020E-04   9.7956477422682642E-01
  2.6100000000000018E-01   1.0186190113017533E-04   9.7948642393270957E-01
  2.6200000000000018E-01   1.0185375372621183E-04   9.7940807990542544E-01
  2.6300000000000018E-01   1.0184560697391778E-04   9.7932974214447288E-01
  2.6400000000000018E-01   1.0183746087324124E-04   9.7925141064935051E-01
  2.6500000000000018E-01   1.0182931542413030E-04   9.7917308541955728E-01
  2.6600000000000018E-01   1.0182117062653306E-04   9.7909476645459192E-01
  2.6700000000000018E-01   1.0181302648039762E-04   9.7901645375395341E-01
  2.6800000000000018E-01   1.0180488298567212E-04   9.7893814731714079E-01
  2.6900000000000018E-01   1.0179674014230468E-04   9.7885984714365282E-01
  2.7000000000000018E-01   1.0178859795024346E-04   9.7878155323298854E-01
  2.7100000000000019E-01   1.0178045640943662E-04   9.7870326558464715E-01
  2.7200000000000019E-01   1.0177231551983233E-04   9.7862498419812760E-01
  2.7300000000000019E-01   1.0176417528137879E-04   9.7854670907292918E-01
  2.7400000000000019E-01   1.0175603569402420E-04   9.7846844020855084E-01
  2.7500000000000019E-01   1.0174789675771676E-04   9.7839017760449198E-01
  2.7600000000000019E-01   1.0173975847240471E-04   9.7831192126025168E-01
  2.7700000000000019E-01   1.0173162083803629E-04   9.7823367117532944E-01
  2.7800000000000019E-01   1.0172348385455549E-04   9.7815542734922467E-01
  2.7900000000000019E-01   1.0171534752187916E-04   9.7807718978143854E-01
  2.8000000000000019E-01   1.0170721183998581E-04   9.7799895847146867E-01
  2.8100000000000019E-01   1.0169907680882341E-04   9.7792073341881458E-01
  2.8200000000000019E-01   1.0169094242833994E-04   9.7784251462297589E-01
  2.8300000000000020E-01   1.0168280869848336E-04   9.7776430208345211E-01
  2.8400000000000020E-01   1.0167467561920169E-04   9.7768609579974264E-01
  2.8500000000000020E-01   1.0166654319044290E-04   9.7760789577134732E-01
  2.8600000000000020E-01   1.0165841141215499E-04   9.7752970199776568E-01
  2.8700000000000020E-01   1.0165028028428596E-04   9.7745151447849754E-01
  2.8800000000000020E-01   1.0164214980678384E-04   9.7737333321304254E-01
  2.8900000000000020E-01   1.0163401997959663E-04   9.7729515820090052E-01
  2.9000000000000020E-01   1.0162589080267234E-04   9.7721698944157120E-01
  2.9100000000000020E-01   1.0161776227595903E-04   9.7713882693455456E-01
  2.9200000000000020E-01   1.0160963439940471E-04   9.7706067067935054E-01
  2.9300000000000020E-01   1.0160150717295742E-04   9.7698252067545899E-01
  2.9400000000000021E-01   1.0159338059656521E-04   9.7690437692237986E-01
